,AUC,AUPR
0,0.9761548971052857,0.9325750017677525
1,0.9809327558328768,0.9497077106628559
2,0.985082341938184,0.95875641116911
3,0.9848753232144114,0.9535380103979373
4,0.5,0.6044496487119437
5,0.978450244505516,0.9361688573852921
6,0.980789625855064,0.9445865305956966
7,0.9855964391691395,0.9666517713949988
8,0.9707228328686087,0.9251535818788305
9,0.9419375241058763,0.8350507217118841
