0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
DB00612,-2.037892659,1.540629587,0.32602769,1.329818119,-0.033888352,-0.460645898,1.945705528,-0.789986993,-0.660342359,0.390914584,-1.529359461,-0.164549435,0.046648358,0.313737851,1.397477774,0.32170443,-0.61193875,0.845907478,-0.710373182,0.298104273,-0.090193759,0.090098214,-0.937916309,0.069930604,0.003509019,-0.569254336,-0.597964799,-0.500463848,0.740764696,0.232243293,-1.637397762,-1.009259832,-0.157118642,0.275037173,0.121373982,-0.360613716,-0.39568351,0.746988729,-0.154293857,-0.473582119,-1.160911952,0.653690151,-0.198441197,0.040136756,0.304489759,0.910924792,-0.030769085,0.260432658,0.702354776,-0.859244616,0.671553857,-0.316469226,0.162437741,0.212613942,0.100497208,0.095556436,-0.308860225,-0.029041748,-0.211991235,0.418974958,0.534263629,-0.342389047,0.182468313,-0.112283456,0.949632086,0.063969327,-0.404256553,0.009311917,0.005403243,0.363432071,0.172878332,-0.805426512,0.256427601,0.080328762,0.17098927,-0.312029027,0.067691501,0.225648716,-0.440137416,0.158286065,-0.209503093,0.304874655,0.030777151,0.515277632,-0.450173623,-0.357231827,0.250780481,0.729266458,0.267777569,-0.178140125,-0.03366257,-0.178683742,0.166382929,0.15084513,0.277003856,0.361606226,0.147876757,-0.281950377,-0.344344163,-0.015804692,-0.134595208,0.100209476,-0.468563402,-0.373782111,-0.20466109,0.278951604,-0.485100732,0.057744774,0.944855755,0.165422989,0.865013269,-0.001144532,-0.031018281,0.002727063,0.332950971,-0.300860264,-0.191050264,0.015490218,0.165712558,0.199974114,-0.011648056,-0.084146353,0.176810205,-0.009372247,-0.037685547,-0.568291543,0.045286076,0.041647637,0.276657086,-0.456995995,0.094036145,0.293805098,-0.301126539,-0.067740005,0.124878635,-0.167933202,0.287972212,-0.107744415,0.224191914,-0.214924757,0.072786119,-0.194364558,0.133512171,-0.13531479,0.086786663,0.046564555,-0.241140436,-0.115486226,0.00303033,0.444441397
DB01032,1.391262122,-1.291087077,-1.301499667,1.311335641,1.857344269,0.067822693,0.27708387,-0.941004401,0.036766739,-0.240797438,0.762129021,0.43984798,0.463788763,0.391674336,-1.06453474,0.441512847,0.659699035,-0.191858171,-1.330986922,0.111708512,-0.573720659,0.137262525,0.078621564,1.029305257,-0.020053236,-0.231978434,0.024548678,0.719360701,-0.364709463,-0.610367818,-0.058512989,-0.266566262,-0.222619085,-0.691853806,0.508737716,-0.406459751,-0.366287401,-0.329057063,-0.030311387,-0.35519013,-0.328504746,-0.060737502,-0.018294401,0.650123227,-0.213027864,-0.219861573,-0.395216515,-0.246813163,0.699107719,-0.195411183,0.337371736,-0.358594938,0.528199841,0.592761067,0.080239366,0.46524715,-0.800718539,-1.23929396,-0.309127782,0.51242171,-0.306343946,0.279457899,-0.232628285,-0.049847055,0.831450283,-0.264728187,0.257438878,-0.265724556,0.131860478,-0.248469407,-0.303870795,0.383585629,0.191235059,-0.065242992,0.01006427,-0.58011681,-0.681051904,-0.1142173,0.103732027,0.121664111,0.312043187,-0.358765818,-0.374401515,-0.484845704,-0.128721106,0.268422627,-0.138235371,0.348262274,-0.399401374,-0.054525188,-0.261153401,-0.279133022,-0.317501904,-0.088350678,-0.287873107,0.532281775,-0.609537111,0.248542146,0.376093373,-0.328963368,0.032407993,0.255750547,-0.140063439,-0.353615627,-0.09328687,0.035151011,-0.288349974,0.320140689,0.037215582,-0.310881718,-0.707777881,0.340085253,-0.348722729,0.138692903,0.428213515,0.143750988,0.287728835,0.249922246,0.225052974,-0.405118849,0.118918737,0.169932979,0.481134452,-0.548965649,0.102083687,-0.009388686,0.423770194,0.325977726,0.191450669,0.240462878,0.249102043,0.010373268,0.154546922,-0.378104136,-0.41543604,0.1607128,0.381476823,-0.597402794,-0.049306208,0.671804999,0.011088911,0.380555168,-0.372958469,-0.111984129,0.260334318,-0.227966937,-0.002500763,0.12102705,0.430511701,0.251645865
DB00700,-0.174052447,0.380400172,1.741226943,0.077272463,0.646324176,-0.070620197,-0.479842389,0.739483103,-1.098900525,-0.509646391,-2.539639836,1.375767682,-0.309520073,0.682369673,-0.706980265,0.938372801,-0.299554127,-0.218322299,0.12178306,-0.79716739,0.106299569,0.864335531,-0.309398535,0.426693239,-0.916088507,0.370397175,-0.158424905,0.695385545,0.376514264,0.614374051,-0.280033046,-0.803145909,0.835898273,-0.45532123,-0.203755599,-0.147371869,-0.667032482,-0.676481508,1.182506967,-0.887331003,-1.118191002,-0.534784419,0.430067007,-1.243603589,0.959753189,0.009861978,0.171612738,0.758810937,0.384503617,0.670741237,-0.61011953,0.010154909,-0.235828926,-0.521555695,0.664075948,-0.94223387,0.073774275,-0.871766285,-0.287871449,0.310250627,-0.227620565,0.020261957,0.285332482,0.3965516,-0.528284517,-0.802006471,0.792802836,0.480251409,-0.208709395,0.890732083,0.283618958,-0.502606423,0.081022183,-0.483983025,-0.546036778,0.144168545,-0.657073135,0.164484748,0.010778292,-0.206245784,-0.282647818,0.114206459,0.197328968,0.128746505,0.37757096,-0.35784379,-0.494887724,-0.032952009,0.196457553,-0.232899707,-0.149695046,0.311605882,0.090890505,-0.233432417,0.403182203,-0.298368813,-0.106058663,-0.017676421,0.114488411,0.273106249,-0.102321786,0.284391396,0.352680271,-0.3379167,0.217896437,0.199327593,-0.394401791,-0.081062209,0.737096859,0.155579472,0.159080136,0.575861823,-0.245371519,-0.250666383,0.143173638,-0.092879886,-0.226230501,-0.026334122,0.485757966,0.139563943,0.141563848,0.210924653,0.03472213,-0.001570814,-0.21047815,0.000594782,-0.463155503,-0.205192394,0.117023366,0.071919401,-0.015389045,0.38931734,0.319411163,0.183152873,0.056192352,-0.622683543,-0.228145866,0.128794297,-0.138380877,-0.520268322,-0.258146153,-0.291585721,0.148791592,0.230676911,-0.059744747,0.218417749,-0.090447547,-0.163369057,-0.342103039,-0.191673449
DB01172,0.698000724,0.788441694,1.894584152,0.780007966,-1.754575358,-0.914168308,0.540442709,-1.558335279,1.69397202,-1.483268685,-0.393167646,0.390890636,0.173672626,-0.413120103,1.0033247,-0.119699272,-0.970410652,-0.194535432,0.685150216,0.166023528,-0.379689831,0.58346466,-0.668425219,-0.768322389,-0.49913043,-1.275379823,-0.250796777,0.196530543,0.215358378,-0.534482717,0.232091836,-0.037506178,-0.389131407,0.535331069,0.516557229,0.648186423,-0.518148904,0.09618832,0.484827252,-0.831849083,-0.66185011,-0.82121867,1.001844129,-0.344238262,0.755419201,-0.462573129,0.017035065,0.103638274,-0.395282947,-0.388140059,-1.134494974,-1.069112697,-0.463123519,0.15596818,0.188365675,-0.068033904,0.254202816,-0.460511973,-0.342663497,-0.351378075,0.175310008,-0.800739206,0.284353225,-0.180383991,0.615565851,0.104211065,0.111356795,0.122170526,0.399739422,-0.044494587,-0.329369944,-0.239020094,-0.248265968,0.12512887,0.465334773,0.516442771,0.229597854,-0.01815703,0.1242584,-0.546102427,0.713742878,0.083962657,0.010666636,-0.086213941,0.05201681,0.573345969,-0.381964293,-0.054605047,-0.158040977,-0.491247002,0.292769801,0.31341841,-0.074391006,-0.036849261,-0.238665673,0.289028886,-0.169429994,-0.318877632,0.354041385,-0.029078548,0.276023056,-0.19882792,-0.131043121,-0.167905817,0.363384276,-0.163994001,-0.374034283,-0.358629148,-0.023570742,-0.066759511,-0.268815437,-0.790875468,0.000751382,0.034024246,0.518543987,-0.21310473,0.025487995,0.076210944,-0.051126633,-0.333358831,0.298771388,-0.36823481,-0.049102906,-0.114940349,-0.015467268,0.154186352,0.295510877,-0.130929852,0.142185314,0.087553294,0.186914738,0.759906515,-0.360448441,-0.388038859,-0.073639435,0.033703392,0.14504834,0.302779929,-0.738003194,-0.063598434,-0.005274932,0.524098902,-0.081000939,0.204646716,0.075022867,0.182969507,-0.149304147,-0.035630698,0.11873941,0.305290803
DB00836,-1.685421657,0.54638511,-0.990879953,-0.320672715,1.145057364,-0.409242357,-0.958516363,0.887504988,0.489169378,-0.156437489,-0.390775476,-1.364335576,-1.076006566,-0.662740843,0.921018318,0.405473858,2.047280589,-0.209961442,0.115730956,0.161594652,0.714584428,-0.517511187,-0.440478688,-1.191309717,0.322278768,0.358939813,-0.698489589,-1.088084164,-0.060912634,0.040173207,0.299070399,0.181836636,-1.160632945,-0.551927872,-0.29096983,-0.493987887,0.0570585,0.40041612,0.254909682,0.341479001,0.424748397,-0.813511417,-0.675722197,-0.086359066,0.238724062,1.268385429,0.414019455,0.292445672,-0.074903529,1.320646293,0.50268462,-0.927058481,0.958737384,-0.381418298,0.780605973,0.747112875,-0.781393,0.675336158,-0.580051118,-0.439910054,-0.440280783,-0.529529163,0.793208223,0.105859787,-0.249514726,-0.615259731,0.385716567,-0.214341107,-0.282008232,-0.491155458,-0.473177288,-0.231467863,0.487328408,0.374882513,-0.880560237,0.583425676,0.551283255,0.219120379,0.378551015,0.335155489,-0.714870693,-0.882364659,-0.506541016,0.100356241,0.083367738,1.371726077,0.286548419,-0.033997494,-0.156536421,-0.136621042,-0.26136658,-0.420802789,-0.285637298,0.299634117,-0.481601888,0.513291015,-0.114352982,0.220033645,0.126625819,0.402888839,0.274666172,0.730483112,-0.561792475,0.395871135,0.343050731,-0.164669222,0.253428158,-0.215890709,0.026312169,0.593023126,-0.678401078,-0.709302936,-0.113828377,-0.161929005,0.150979987,-0.228682112,0.035470429,-0.289979251,0.2320602,0.253579523,-0.49802522,-0.169420682,0.335319065,0.036053568,0.280308488,0.044961663,0.312301936,-0.328874972,-0.386395808,-0.599796196,0.180795753,0.551396916,0.071112488,0.213687436,-0.081525562,0.375226193,0.071361561,-0.117075642,-0.102462329,-0.123256122,-0.4955268,-0.268191905,-0.180412229,-0.33281461,0.137469396,-0.60940594,-0.219961917,-0.121269276,0.009257104,-0.039104095
DB00624,-0.5763282,-0.252248163,2.22146048,-0.450539336,1.132800408,-0.809318715,-1.905286456,-0.011866576,0.433941321,0.153835973,0.285352662,-0.0796356,0.096909327,0.072124006,-1.075556087,0.621793023,0.382011901,-0.453136334,-0.819635075,-0.661975674,-0.382467451,0.497551781,-0.16958762,0.408623154,0.316883805,-0.573990863,0.91871612,0.579150472,-0.194087881,-0.167277608,-0.458811375,-1.23196364,-0.19020432,-0.122265475,0.234621289,0.177877223,-0.910021003,0.377618365,0.338280552,0.330213976,0.039925742,0.012684875,0.744880467,0.254878386,-0.429244095,0.059520415,-0.360093681,0.394264989,0.166471442,0.06870796,0.145594753,-0.438102474,0.093468188,0.532829503,-1.182503484,-0.719905026,-0.326724104,0.001780683,0.499118031,0.411099833,-0.186593272,-0.141583345,-0.3131594,0.652401576,-0.19055372,0.231886546,0.105315123,0.661851716,1.411363518,-0.457720822,0.068493811,-0.413979423,0.562667431,-0.932796338,0.018655307,0.438563134,-0.562048894,-0.039065214,-0.275611865,0.405480474,0.49092845,-0.01699559,0.494803195,-0.403579294,0.321728453,-0.56041356,0.283685032,-0.00718283,0.186099352,-0.024447522,0.294052911,-0.190894345,0.584457145,0.55119777,-0.647164905,-0.578944879,0.325373075,-0.336499944,0.191832554,0.271645937,-0.008904065,0.159302711,0.890407651,-0.026990997,0.557846272,-0.738732657,-0.081169687,0.098624235,0.691726035,0.570751084,0.470404594,-0.150270286,0.010454289,-0.376351072,-0.010666872,0.338720701,0.321915846,0.332081176,-0.107145039,-0.379557115,0.076595095,0.210911069,-0.336130787,-0.036902396,-0.494363045,-0.039517469,0.342121209,-0.49966686,0.058904793,-0.297316788,-0.07280452,0.785938993,-0.501084776,-0.239944895,-0.078795281,0.393444615,0.372182536,-0.005209535,0.451032904,-0.446984031,0.075818927,-0.219998454,0.030766752,-0.161198643,-0.237563104,-0.071001613,-0.078384843,-0.113576977,0.025616033,0.278635463
DB00714,-1.136439484,-0.750220594,-0.62733783,-1.07561074,-2.061474289,-0.293392471,-0.858596122,-1.408017935,-1.896333389,-0.402840173,1.361563324,-0.154801741,1.103770309,0.424505213,-0.191440702,0.186330085,-0.114657657,-0.318147246,-0.132964107,-0.786504728,0.275716474,-1.045383549,0.126438563,0.73088443,-0.91436134,-0.183458375,0.276294543,0.445365235,-0.422931477,0.432065342,0.878529987,1.177691687,-0.50037728,-0.439078825,-0.507142782,-0.837861187,-0.383212158,-0.603695223,-0.278391679,0.81773652,0.159647289,0.104912606,0.250017718,-0.734063383,0.031360679,0.272771979,-0.622796847,-0.055569482,-0.038658951,0.346775293,0.429866534,-0.038278636,-0.021802216,0.00488945,-0.028987786,-0.799203249,0.331024131,0.078177748,0.475055247,-0.083862788,-0.484789434,-0.448409981,-0.174611304,0.350234229,0.519076467,0.271739177,-0.073783278,-0.184620631,0.54268897,-0.198869171,0.483642015,-0.198572196,-0.190274089,0.165754481,0.380812144,0.202440211,0.326010779,0.175939747,-0.772663516,-0.516399756,0.356718984,-0.249443773,-0.822900254,0.965477036,0.431171622,-0.592932891,-0.204641254,0.294961534,-0.778528518,-0.408467156,0.315576619,0.999520677,0.11248651,0.176206517,0.057295891,0.040369615,-0.275516694,0.425457431,-0.455855751,0.043564677,0.338016948,-0.243494498,-0.332422462,-0.63349081,-0.042751939,0.160863936,-0.186975246,0.278770244,0.389430833,0.330569975,-0.419335965,0.488954978,0.113162314,0.451052971,0.041163898,-0.178345992,-0.066755935,0.071094729,-0.371655764,0.041993022,0.938336538,-0.434676099,-0.301463707,0.291898645,0.005659288,-0.276853083,0.22038161,-0.21652156,-0.015333508,-0.298904391,0.075512407,-0.044127425,0.158402593,-0.437538679,0.227467522,-0.051970008,-0.058111114,-0.319298369,0.352234822,0.077088981,-0.320497628,0.193119201,0.093309423,0.088902162,-0.097148726,0.039675646,0.165393166,-0.097168386,-0.366957667,-0.150166672
DB00153,-0.716324098,-0.503667749,2.989954721,1.469880855,-0.333887777,0.240201661,-0.078627681,-0.575721996,0.553178685,0.57438045,0.350256991,-0.868583185,-0.623171823,2.267309902,1.147512128,1.214364859,-0.187043963,0.155877123,-0.348238972,-0.153914901,-0.579494406,-1.489249455,-0.093980634,-0.345519511,0.696912959,-0.498211315,0.038064513,-0.514676767,0.199057963,-0.077012049,-0.720311423,-0.218636191,0.297597924,0.195183936,0.802551981,0.833633764,-0.246507609,0.175194851,0.698161096,-0.501559894,-0.060157712,1.007147418,0.190193888,-0.237907637,0.323270767,0.716518228,1.021765486,0.564171237,-0.39132966,0.094903872,0.442389124,0.728944695,0.215433531,-0.070470375,0.176330854,0.321688263,-0.334100315,0.388774444,0.038907407,0.073147753,-0.221591182,0.090005581,1.640856277,0.071455178,0.287453402,0.051549728,-0.348576714,-0.284977778,-0.722018345,0.407819287,-0.616336853,0.199726227,-0.063308894,-0.145893363,0.829765859,-0.531164364,-0.260419887,0.183450411,-0.131258807,-0.850846266,0.252396131,0.471822691,-0.158340985,0.465527741,-0.158079506,0.522623197,0.230875501,-0.367253391,-0.595484844,-0.26749807,-0.417508629,0.027113826,-0.440422546,-0.163360299,-1.063343899,0.305414514,0.074164377,0.089993564,0.042901355,-0.210611237,0.421410928,0.22851261,-0.26967876,0.19019619,0.266204247,0.552830159,-0.05164791,0.118412667,-0.31038269,-0.005559475,0.225130228,-0.028962635,-0.180649684,-0.296384371,-0.283785908,0.170297127,0.120940076,0.223205583,-0.268949227,-0.351228513,0.150013664,-0.333394244,-0.080587401,0.00232464,-0.096949989,0.086185702,-0.234337501,0.043342993,0.171942569,-0.174095843,-0.13057333,-0.026979022,-0.015821145,0.186923571,0.125320431,0.050121585,-0.061018248,0.073864779,-0.059070842,-0.087509965,0.213882356,-0.399350494,0.351623717,0.07315371,0.124529187,-0.664077902,0.183510825,0.032571428,0.034789888,0.383114036
DB01053,1.561717179,1.27756568,-1.505383978,0.2192881,0.756330133,-1.19041857,-2.266072632,-0.574876296,0.458979413,-2.568891676,0.596072171,-0.217689338,1.530497993,-0.181731711,-1.163632886,0.081130866,-0.412697344,0.564757817,-0.600311659,0.411082732,-0.65500041,0.412430784,-0.65098745,-0.547539439,0.207476196,-0.220721944,0.625615468,-0.513253203,0.046052917,0.937603452,0.861084742,-0.003422691,-0.675410602,0.507897169,0.047189322,-1.023543268,0.628892739,0.422969517,-0.431066763,0.331718328,0.073428334,0.557187657,0.611443849,-0.171483631,0.487778577,-0.721818124,-0.362450062,-0.233051266,-0.802489141,-0.509517424,0.083716514,-0.4743212,-0.091573834,-0.312706489,-0.455001323,-1.52E-07,-0.111685416,0.222491198,0.143001107,-0.065674626,-0.243694396,0.006422269,-0.752127456,0.043088927,-0.432902942,0.599506377,0.431929336,-0.049720499,-0.484428283,0.190508434,0.097759245,0.223595052,0.23606466,0.12090352,0.591846022,-0.291807383,0.020982087,-0.023478033,-0.094581726,0.42365873,0.167517573,0.097805311,-0.123545275,0.564997735,0.099737545,0.106963559,-0.614467871,0.092869871,-0.307925048,0.568047194,-0.126276265,0.519161713,0.489572747,-0.266263102,-0.002055974,-0.478827395,0.257151628,0.071019226,-0.196757365,0.202529715,-0.43840528,-0.390831739,-0.126911112,0.156517418,-0.126761948,-0.15285791,-0.116325018,0.540482963,0.275571886,-0.339452195,0.073557485,-0.558773754,0.265272869,-0.101448782,-0.26508508,-0.133118759,-0.286953121,0.359907946,0.527029025,0.143177304,-0.057225186,0.140426586,-0.157660027,-0.256744207,-0.243619817,0.043255472,-0.328708209,-0.116058171,0.421638028,0.215015841,-0.152505404,-0.20583702,0.197251313,0.013660132,0.383091251,0.363570134,-0.267492397,-0.179064145,-0.090108046,0.122179126,-0.645509297,-0.106438255,-0.278738235,-0.141723225,0.33682701,-0.268293217,0.22105062,0.01817486,-0.134243977,0.451820997
DB00231,-0.338145149,-0.618098053,-0.647878946,0.907426155,-0.277501272,1.204468404,-1.655425589,1.258840308,1.097550984,1.405090756,-0.843319941,-0.523783737,0.250463351,-0.42104664,0.299809301,-0.14362046,0.022405602,0.081723899,-0.486827122,-1.096486458,0.278963981,0.093277592,-0.209597552,-0.468267344,0.129055162,-0.868112038,-0.786552092,-0.332666253,-0.284263388,-0.53563035,-0.444162388,-0.206300344,-0.067025657,-0.071351806,0.156701984,-0.068489815,0.432325442,-0.332763157,-1.319310178,0.77170666,-0.272743013,-0.29127829,0.557885093,0.544995507,0.490518937,-0.159238772,-0.268967606,-0.115002005,-0.868535743,0.050897183,-0.365418991,-0.16077435,0.293062357,-0.276759109,0.322542338,0.031883516,0.107085018,-0.065558943,-0.710205352,-0.130424648,-0.831398854,0.094645427,0.904444535,-0.541977203,0.511757858,-0.418436139,1.039821487,-0.052060352,-0.426230799,0.161456166,0.757392888,0.26960563,0.240256621,0.459227292,-0.156298246,-0.055497249,-0.05019698,-0.461073048,0.799286297,-0.267658299,-0.225340849,0.097054702,-0.287537814,-0.272402461,0.113342937,-0.214688974,-0.326763615,0.275379517,0.196021726,0.020578375,0.552453489,0.534253063,-0.273000382,0.197709073,-0.245343885,0.301653563,0.150789456,-0.432094001,0.171474551,-0.343824993,0.218972974,-0.096713488,-0.310831864,-0.184170456,-0.207009668,-0.318339867,0.2482353,0.689644175,-0.00606741,0.090724315,-0.204386758,0.091012744,0.229592549,0.303317173,-0.252849873,0.407364471,0.15945068,0.100701326,-0.204753965,-0.245319194,0.099562689,0.235520726,0.077179387,0.239047214,-0.227995525,-0.280804174,-0.022821643,-0.217684529,0.11158245,0.061846537,-0.11938678,-0.232210992,0.000629796,0.243351617,-0.302372922,0.373499117,0.04018925,0.062784096,-0.391708142,0.320823536,0.184367957,-0.552433709,0.006815544,-0.023629537,-0.336725496,0.342565677,-0.083430634,0.053911575,-0.129933727,0.371406036
DB00373,-1.079988628,1.973561509,0.478158075,-0.898797301,-0.233020196,-2.843350215,2.011876775,0.034757183,-1.797755627,0.070628082,-0.598033365,-1.33629918,-0.194892957,0.58798393,-0.436186545,0.026853371,-0.246737212,-0.131468786,-0.113746327,0.142518613,-0.452050168,-0.018655887,0.838533286,-0.419000289,1.919295143,-0.621660267,-0.449542641,-1.073198407,-0.188693185,-0.34957123,-0.925801937,0.029737818,-1.156990022,-0.556460029,-0.208669329,0.699375806,-0.307892024,-0.773743294,0.646541323,0.317360972,-1.0325775,0.894482893,0.580799647,-0.77730704,-0.221188776,0.731349566,-0.270386194,-0.465910904,0.094503994,-0.020317559,0.429893713,-0.570918494,0.423110688,0.125948257,0.425211026,-0.023398161,0.216984142,-0.17771927,1.434097192,0.365663938,0.747790431,0.218421546,-0.256012003,-0.056929284,-0.025408866,1.239425867,0.28508779,0.875902994,-0.51493598,-0.397826249,-0.434084104,-0.048089415,0.063227384,-0.753645625,0.103876855,0.558586636,0.100731416,-0.682858932,0.202812457,-0.007664461,0.31351761,0.296036573,0.646311098,0.622268655,-0.102366149,0.558883997,-0.355091909,0.200906651,0.400535465,0.564320583,-0.110178491,-1.130070012,-0.80999489,0.161508046,0.57958449,-0.264162541,0.078288829,0.071796162,0.293106791,0.505437597,-0.209046822,-0.105483398,-0.113248335,-0.081441937,-0.29165858,0.07962469,0.394197714,0.443290357,-0.147379782,-0.338670268,-0.056355968,-0.066251752,-0.273570598,0.123323253,-0.723146421,0.297981952,-0.004613107,0.378653233,0.125000499,0.272804447,0.028158716,-0.317286401,0.079886001,0.189250611,0.271819447,0.373832305,-0.023786915,-0.231945817,0.064580392,-0.22893503,0.395113935,-0.525855268,-0.392289528,-0.458453068,-0.81868448,0.055363844,-0.446183489,0.384403696,0.081560163,0.016241344,0.208727955,0.004992327,-0.392701544,-0.115718458,-0.202709556,0.262064626,-0.315432392,-0.124794174,0.357084825,0.251014324
DB00860,-0.435802898,2.945953073,2.213587414,1.167058473,0.866599638,-1.042065028,-1.350702585,0.830975328,-0.481869545,0.210832803,0.894321494,0.17086237,0.261239463,0.512484652,-1.461235111,0.03485999,0.835513357,-0.583487172,0.318292531,0.506813946,1.046676606,-0.461529382,0.651584212,0.061912518,0.445188301,-0.662241269,0.455307208,-0.223337602,0.702713752,-0.834874076,0.767955574,-0.324761074,0.574210692,-0.095712387,-0.392209304,0.317553617,-0.628727354,-0.70083748,-1.033705153,-0.108400934,0.870362725,-0.089729443,-0.339917996,0.17122215,-1.573223313,-0.106223986,-0.570315444,1.290936064,0.388438046,0.057439794,-0.343520724,0.204937838,0.069180522,0.792956348,-0.597196375,0.46220397,0.616418062,-0.131287626,-0.176033081,-0.134106186,-0.66697884,-1.037628334,0.24518771,-0.513549745,-0.235946137,-0.266467879,-0.254756856,0.525611032,0.037046611,-0.037331701,0.278613815,0.976505128,-0.00282018,-0.639550264,-0.578120535,-0.360424234,0.012399381,0.945456306,-0.803677076,0.199354336,-0.253787243,0.789771833,0.2577789,0.532429486,-0.006955309,0.318839925,-0.415196864,-0.343618194,0.13780819,0.050592222,-0.263205508,-0.240774483,0.303181955,-0.17127257,0.418675266,0.335006142,-0.574005162,-0.26537924,0.159449132,0.233662485,0.076470072,-0.241154924,-0.437751958,-0.16697341,-0.198645983,0.042004093,-0.058737386,0.387483079,0.309865303,0.03586599,0.246647052,-0.317395166,-0.165013326,-0.013252824,0.025863753,-0.092796899,-0.326540545,-0.320563552,0.05350589,0.305161662,0.049117693,-0.052351297,-0.039844033,-0.341966606,0.256518301,0.365538658,-0.356398087,-0.145548828,0.277399364,0.363684594,0.220073126,-0.176263949,-0.123037703,-0.426770833,-0.156603838,-0.076704681,-0.303079836,-0.18726778,0.185175965,-0.049040104,-0.059927766,-0.198328903,-0.206944446,-0.318135908,0.211677961,-0.123934043,0.182766859,0.034530814,-0.21634472,-0.411566089
DB00704,-2.108183945,0.642821936,0.909223965,-1.321704874,-0.640146754,1.033634626,0.365088552,-0.8609716,1.110261629,0.899391576,0.232442972,-0.882308089,0.943520427,1.225097047,2.063010385,-0.250165212,0.006736899,-0.939054476,-0.522245218,1.003313017,0.14433831,0.621823983,-0.34177818,-0.463130246,-0.078976175,-0.294355558,0.947424416,0.092281661,-0.419462754,1.131099547,-0.292856878,-0.201970135,0.765183019,-0.795597259,-0.052063098,0.019940232,0.123062795,0.035104391,-0.357695652,-0.224300537,-0.216412578,-0.612691472,-0.119648375,-0.484906662,0.808760123,-0.351651972,-0.571479062,0.166562934,0.744359092,-0.145448232,-0.453536046,-0.491380145,0.310852865,0.743113334,-0.841679245,0.299955945,0.574600024,1.88221539,-0.716659023,-0.193943508,-0.801995439,-0.398974595,-0.118175477,-0.027013535,0.51748091,0.129373566,-0.092602929,-0.28301723,0.249367289,-0.590442096,-0.48670289,-0.161646468,0.446876885,-0.099475438,-0.383681465,-0.464554038,0.252568714,0.265761703,-0.31582791,0.248323384,0.289111661,-0.037485059,-0.675797233,0.006487628,0.791678203,0.720740493,-0.197097747,-0.340270891,0.310261087,-0.121562243,0.171618787,-0.585624053,0.093973153,-0.051016925,-0.349398352,0.083596891,0.080441445,-0.436066556,-0.803883452,-0.141277844,-0.039864307,-0.05334517,-0.421149433,-0.566020006,0.201530696,0.121939986,-0.005507229,0.020058863,0.149090807,-0.171654336,0.387510901,0.129411959,0.398916134,-0.338032818,-0.072721283,0.397694258,-0.015673782,-0.066652262,0.402057512,-0.124265654,0.070301845,-0.401871311,0.303770409,-0.194853741,-0.549540294,0.223535604,-0.225387345,-0.003281475,-0.078568857,0.149608237,0.198995692,-0.333887353,0.245454586,-0.288701316,-0.111704118,-0.050239464,-0.150871332,-0.178414235,-0.009712484,0.383367473,-0.021246646,-0.000722214,-0.182000618,0.132244141,0.018055396,0.024756374,-0.157092761,-0.217894086,0.0150025,0.067860473
