0,1,2
5.6338274e-07,0.20205244,8.2630686e-10
1.2671649e-15,0.040823836,1.5260575e-07
8.479646e-11,0.0013301047,3.101915e-10
2.793538e-16,0.048870023,2.4499515e-12
2.1479384e-20,0.00016417715,1.5259056e-08
2.292095e-18,2.6014972e-05,1.57276e-05
3.7651085e-12,0.17902467,9.33194e-10
1.2224701e-13,0.011418947,8.2944446e-10
3.7896007e-14,0.8063377,3.6539487e-12
3.0391214e-15,0.033025358,6.9533655e-08
1.9725237e-11,1.4093556e-05,0.00022291207
1.9864274e-20,0.00017606979,9.089449e-13
1.2980579e-09,0.32688525,3.877363e-09
7.4917567e-19,5.317195e-07,3.8398046e-10
2.5602975e-17,0.94440186,2.4131264e-17
5.126695e-07,0.004832546,1.1325248e-10
2.770348e-25,0.00013799292,1.2863843e-10
4.7844043e-14,0.17077054,1.562139e-12
2.9159433e-13,0.006059868,3.4932665e-07
2.9930697e-20,7.043526e-05,1.3917591e-11
1.9620088e-16,0.0002693361,5.6806404e-12
7.1570926e-18,0.0019594175,1.3328014e-07
1.6422614e-16,0.9942579,2.2019407e-11
8.565776e-13,0.3625713,1.0319817e-11
1.4901124e-11,0.6436871,3.8521963e-09
7.811994e-15,0.00407416,5.129602e-09
3.4107852e-14,0.330562,1.5349026e-11
3.4021747e-15,0.00053024944,1.6741727e-09
1.6162333e-12,0.9849087,1.05232656e-13
1.1356904e-12,0.0003333932,7.874039e-09
4.2870665e-11,0.0009620622,7.4235786e-08
2.5687284e-11,0.0007152038,1.2693902e-08
8.952423e-09,0.03195844,4.5591473e-06
5.5314457e-15,0.001547713,2.8431215e-08
1.6521e-10,0.1374725,3.554398e-13
7.5176746e-13,0.040468253,9.0767e-06
3.2677372e-14,0.028168552,1.8674287e-09
3.250716e-05,0.007726507,4.5729678e-07
6.624679e-12,0.015049872,1.08909425e-07
1.6002816e-07,0.052356705,7.795213e-09
2.5926883e-20,2.7849586e-05,3.8180744e-08
5.4982908e-15,0.00023072198,9.199677e-10
8.37261e-15,0.001117047,9.894504e-10
8.0201223e-10,0.48109162,9.2352515e-12
1.5068141e-12,0.62372404,1.9224784e-09
5.5276854e-17,3.6204405e-05,5.710657e-08
4.1006407e-17,0.947669,4.2347488e-17
9.984638e-16,0.0006195032,3.661433e-09
9.329358e-14,0.9863663,9.90391e-13
6.871684e-17,0.47318202,9.592066e-16
1.5379746e-10,0.88280386,5.2451158e-11
5.249243e-17,0.002671608,7.452129e-10
0.0010502607,0.0015642294,4.3626755e-11
3.2017264e-12,0.1019747,2.3099682e-09
2.104311e-07,0.17665215,1.6355321e-07
6.172364e-11,0.06850482,2.4758737e-07
1.2138934e-14,0.020168992,5.58362e-11
4.033542e-09,0.11750633,7.8070464e-08
1.0045965e-10,0.5432175,1.7793094e-15
1.9693635e-17,0.002050486,9.632143e-12
2.6522015e-10,0.4771284,7.94699e-09
7.12971e-17,0.000275043,1.9368943e-10
1.5844428e-13,0.23708023,1.1642304e-10
3.0424126e-17,0.8927669,7.565404e-16
1.4461358e-14,0.012635891,6.012038e-08
2.129633e-10,0.58827627,3.4331484e-09
2.0009772e-06,3.0369558e-05,0.032772753
7.123228e-09,0.0040075895,1.742558e-06
3.935925e-11,0.010409425,6.3706877e-15
2.065701e-11,0.00016126939,7.509404e-06
2.3804498e-17,0.00036420726,8.4669644e-10
8.460008e-06,0.0075513995,1.2422357e-06
3.0933666e-17,8.508264e-06,3.9097512e-07
3.3381997e-10,0.92838514,1.0786146e-12
2.4592371e-18,0.9605724,5.3887306e-17
4.470171e-08,0.7583782,2.5561138e-11
1.3239552e-09,0.12890512,2.4703174e-11
3.3949353e-18,0.0004854732,1.1845837e-08
2.7729421e-15,0.060813654,5.0133314e-11
6.454998e-19,0.0007605427,3.5529342e-09
6.4323687e-16,0.001833675,5.6178118e-12
2.2467207e-14,0.9622847,6.444084e-16
1.7276012e-15,0.023572065,7.965055e-11
4.4854653e-09,0.058939558,1.3585819e-13
8.579919e-17,0.92005736,7.170408e-16
9.623277e-19,1.7253937e-05,7.641674e-08
1.682309e-17,0.9023141,1.1988441e-16
6.649818e-13,0.015389687,9.2143125e-12
4.5418016e-17,0.027013846,2.878582e-09
1.3971976e-12,2.0255015e-05,4.9191207e-05
7.507392e-06,3.3664688e-05,8.857145e-08
6.8955492e-18,0.000144495,7.2315385e-13
3.3501496e-12,0.0018828498,2.9345043e-05
1.7665405e-15,0.9920889,1.0243394e-15
1.8203365e-16,0.02581313,5.9894674e-08
2.2820567e-15,0.0003227785,1.4082547e-09
0.00038970046,0.00061149243,1.161798e-08
8.1868826e-19,0.011627233,2.4026084e-14
1.1273317e-12,0.00063347636,3.913998e-11
1.9071144e-12,0.0062740664,3.5872857e-10
8.941151e-11,0.03822273,5.604178e-07
3.8652505e-14,0.00070701604,1.0711562e-08
3.929817e-12,0.13224508,1.4091447e-08
4.311694e-14,0.0016632297,6.207221e-09
2.7931428e-05,0.02553351,1.3945214e-06
8.405339e-17,0.0030291798,3.0721495e-11
1.0132065e-20,8.493843e-05,2.4348928e-10
1.432023e-09,0.0066215624,1.7753045e-09
1.841491e-17,0.0012053928,1.2959093e-07
1.2179149e-14,0.32625636,1.5585743e-11
7.934367e-18,0.51907665,1.04186e-16
4.585107e-12,0.0018625852,1.9253655e-06
3.4322162e-18,0.13941425,4.244556e-14
9.875197e-10,0.11342608,2.1369242e-06
1.858699e-15,0.0003920433,3.0277775e-10
1.3589836e-13,0.09536899,2.2438142e-09
3.8400138e-19,9.426541e-06,7.4090685e-11
4.3564888e-11,0.061832305,1.539386e-14
1.2704258e-17,0.954908,1.2361111e-17
7.3965465e-18,0.0004771968,6.189366e-10
9.877051e-16,0.0003822134,3.021712e-11
5.2330083e-17,6.887615e-05,7.8133295e-09
1.5872893e-09,0.020478848,7.18963e-10
1.4289385e-11,0.010465846,2.0875461e-10
7.441312e-12,0.0042038565,4.7219323e-10
2.7892766e-10,0.29771957,2.8247866e-08
2.3469236e-19,0.00027112436,4.638469e-10
2.0510989e-16,0.004656374,1.944909e-10
6.686947e-16,0.010744332,2.535927e-11
3.119242e-12,0.004605511,2.7913483e-09
1.8597186e-17,0.0002489613,2.2676615e-10
4.936598e-05,0.04321329,7.678503e-09
7.648023e-14,0.01803599,7.969607e-09
2.512541e-16,0.00023256772,4.0354714e-10
4.0243053e-24,0.51968896,2.1039947e-18
2.9922283e-14,0.04035217,1.0827393e-08
1.5617284e-15,0.0010725489,3.4854587e-12
3.6541614e-10,0.16250807,1.2982238e-09
2.0385438e-09,0.032441366,4.1345564e-07
6.5522865e-15,3.6004123e-05,6.600977e-09
5.128818e-17,0.25100014,9.599166e-16
6.936747e-14,0.5126183,3.022835e-08
3.018113e-18,0.5816264,1.1442168e-14
1.7439114e-13,0.97563404,3.3208686e-14
1.248105e-11,0.08409254,3.0223437e-09
2.3578819e-18,0.00043386343,2.4014209e-11
2.256778e-15,0.0023924706,1.4503658e-09
3.4935514e-16,0.041118633,3.5023626e-10
3.5256102e-19,0.9014724,3.1634326e-10
1.4831555e-09,0.0017051233,1.4948215e-10
2.69099e-17,0.17300874,3.046545e-11
5.821691e-19,0.0010139481,1.0512297e-12
5.604056e-17,0.00017113806,1.1970809e-07
2.1440505e-06,0.026823163,8.826686e-06
4.6647322e-17,0.0040228525,1.8111531e-11
1.1552705e-08,0.025539503,1.1774804e-09
3.111389e-18,0.0005283434,2.0521193e-13
5.708791e-17,0.0011296603,1.9888238e-12
5.5884795e-22,2.8400568e-06,7.1281134e-11
1.0923068e-10,0.0050627473,1.9315739e-18
1.151032e-12,0.009632633,9.6812816e-09
3.2204614e-16,0.85009944,1.529805e-15
1.5727617e-19,1.40099355e-05,1.1448565e-10
1.9395188e-10,0.4275956,2.4591642e-09
5.2882715e-18,0.09410853,1.4190755e-16
7.723091e-18,0.00016402913,5.193529e-11
1.7831602e-17,1.3477755e-05,3.1578262e-10
2.2888556e-16,0.06659137,5.3257965e-10
1.39227195e-14,0.9247796,9.984445e-09
4.1662197e-16,0.5262634,5.5336557e-17
2.8523643e-13,0.000500999,1.912867e-08
7.638926e-14,0.1253695,7.391157e-11
2.1899419e-14,0.0062023825,4.4452695e-11
2.242531e-16,0.00041993003,3.1623829e-10
1.3712156e-05,0.13712935,9.750686e-08
2.742962e-20,0.00024578086,2.151996e-11
4.064204e-15,0.0032639462,3.7228396e-09
5.175927e-18,4.1123567e-06,2.1566882e-07
1.7184577e-12,0.00047044083,5.5536123e-12
1.191667e-09,0.104659595,5.2490563e-08
6.688274e-16,0.90587056,1.4280085e-16
3.7561978e-13,0.0053509353,3.424916e-08
2.174071e-08,0.062426765,9.1365926e-08
3.3410319e-15,0.007749712,4.5418264e-10
3.1861524e-14,0.0013079167,1.454303e-08
6.7799135e-13,0.039860167,2.3970367e-07
1.3631878e-15,0.0009420957,3.146334e-12
5.1872814e-15,9.6328795e-06,1.1658957e-12
8.340836e-13,0.9456139,1.05690425e-14
4.6685818e-15,0.29700324,5.0479677e-08
2.41914e-10,0.42220467,4.2508924e-10
1.0632653e-14,0.7792702,2.1174443e-15
7.291141e-15,0.020832898,6.289314e-11
4.2250963e-11,0.93693453,3.2416323e-11
3.5813173e-14,0.0009573487,2.4647698e-10
1.1015518e-11,0.21541856,2.156954e-09
5.734599e-07,0.13846682,6.203922e-08
1.5649607e-15,0.0029905373,2.340484e-10
2.1951664e-13,0.007430029,9.67756e-11
2.6003474e-14,0.010119554,9.354519e-10
1.0242729e-15,0.1404653,4.2976893e-13
8.139725e-14,0.010707185,5.551862e-09
3.4721096e-15,0.004643596,7.167962e-08
5.6586655e-16,0.007014751,5.294704e-13
3.9011315e-16,1.656488e-05,1.1320416e-09
2.021451e-15,0.008645878,1.459447e-11
1.6902785e-14,0.0008234822,1.0343869e-09
6.878651e-12,0.024753246,4.851138e-09
1.0146535e-19,0.00022027617,4.0100705e-12
5.11861e-19,0.00015315236,3.365877e-10
5.9981993e-09,0.0022837177,6.915575e-09
2.2711858e-13,0.9552799,1.2104839e-09
6.986781e-10,0.005964681,1.5225934e-09
0.00023288923,0.047089834,1.5024412e-07
4.3980936e-14,0.033148985,3.6101164e-06
9.156525e-10,3.7519834e-07,0.3109812
3.6345976e-12,0.4316323,2.7560548e-14
3.5509268e-14,0.0008237388,5.0460643e-11
3.640521e-09,0.026178164,1.6665274e-05
2.7036205e-13,0.609716,1.1055036e-09
3.3701164e-14,0.0031923053,2.650203e-11
3.1615455e-17,0.77531505,1.424902e-15
3.0698215e-09,0.2610104,6.292365e-10
1.2517592e-12,0.030095598,1.7970311e-07
1.771173e-11,0.058077462,1.7851058e-18
1.0020496e-17,2.8450628e-05,2.9338107e-10
3.0338015e-07,0.01934836,2.5798252e-11
1.9165142e-13,0.064532295,3.2594036e-17
9.748816e-14,0.06695441,1.9202474e-08
1.6242828e-13,0.005400467,1.0073762e-07
3.3638775e-12,0.64302164,1.6623808e-12
2.7786868e-11,0.060442552,1.5929548e-09
2.3408753e-15,0.053034015,3.6127742e-10
5.928311e-15,0.018270029,1.228728e-09
7.827356e-15,0.05434005,2.3268655e-12
2.36989e-13,0.00034961852,3.0294237e-10
6.494576e-16,0.0027088106,6.7482214e-11
1.3079784e-14,0.9963595,1.2343262e-08
