0,1,2
7.823641e-11,1.0229966e-05,0.17324264
4.4991992e-07,0.111193575,0.00010568866
1.3042976e-12,0.0015943242,2.8343884e-06
7.376508e-19,6.140193e-07,0.03956066
1.9232053e-12,0.07068198,1.9573898e-07
7.469134e-10,0.00031129294,0.0051696775
1.4397707e-13,0.00042754196,0.000897362
1.4716056e-12,4.6738314e-05,0.42492998
0.6317255,5.3891126e-06,0.00020532263
3.899484e-14,0.00010718693,0.018516028
3.834482e-11,0.45286095,3.197535e-07
3.2173073e-15,4.349936e-05,0.88331354
0.014080868,0.024019582,0.00025312355
5.894663e-16,1.4468031e-05,0.00012220512
9.0155325e-13,3.505386e-05,0.11138176
4.68437e-15,0.00046921708,0.09788828
3.261777e-11,0.014634595,0.0007264816
1.8251769e-15,3.103554e-06,0.13580635
5.5225344e-20,1.3008418e-08,0.9790546
1.9436044e-13,6.683477e-05,0.39813277
8.386264e-14,0.008711994,3.349632e-08
3.3272688e-16,5.311832e-05,0.00062765327
4.1212007e-09,0.016948018,0.96080786
2.4105981e-08,0.0007036532,1.0191426e-05
1.0585732e-13,0.63409805,1.8911483e-07
8.301942e-15,3.1010345e-07,0.15283707
2.6412014e-14,3.7084733e-06,0.5392325
7.646664e-11,6.131114e-05,0.16012836
2.7760383e-11,9.6859774e-05,0.1917134
2.0617207e-08,0.022095226,0.40279257
2.8820606e-16,1.974076e-07,0.08333803
1.793245e-14,5.6146264e-06,0.07413384
2.652152e-13,0.00040465468,0.04875681
1.7568735e-11,2.378842e-05,0.67677003
0.0031066183,0.017399983,0.020115495
2.8899366e-13,0.00020952917,0.9089765
2.0058288e-13,0.000100798745,0.18962042
3.0035595e-19,0.0006774092,1.8271864e-08
2.3908453e-11,4.2999204e-06,0.025625983
1.2228695e-12,0.00010253855,0.021312483
1.0820239e-06,0.048618983,0.0015377327
3.5431553e-09,7.0709785e-07,0.36904195
1.0934506e-11,6.0573086e-05,0.26240987
1.3612632e-14,0.00021977875,5.2695787e-06
7.9088047e-10,0.3230302,0.0022416413
6.886287e-13,0.00015027338,5.3245214e-05
2.3010809e-09,0.67665344,1.3922191e-05
2.2279284e-13,8.970295e-06,0.17203291
9.799664e-16,0.051489923,0.57289535
1.03737955e-14,0.00029459572,0.9288458
5.5634606e-16,2.4414034e-05,0.021808833
3.6184612e-15,0.00035017676,0.2191577
2.471338e-06,0.0013932023,0.035279363
3.2153584e-05,0.01407458,3.6445435e-05
1.3599311e-15,2.6298663e-05,0.020688416
7.992767e-15,0.00018859918,0.058929026
1.9412792e-19,1.5167252e-07,0.38703117
1.27364395e-08,0.009016649,5.497172e-10
8.289336e-10,0.03809574,0.07092946
2.50996e-12,0.28559417,1.6606666e-08
4.1670917e-17,5.724758e-08,0.019684851
1.068477e-08,0.041807096,0.024416545
2.305321e-16,0.00015893827,9.024308e-06
7.439652e-16,1.1061431e-06,0.10883946
8.997515e-16,1.4864059e-05,0.16875613
1.9188944e-14,1.1490249e-06,0.07725608
9.821535e-13,0.03832715,0.07918007
1.0612756e-14,0.0011695592,1.8013e-07
7.766836e-13,2.6844333e-07,0.044171184
1.686329e-12,0.0002259347,0.38159475
1.6314126e-12,1.1064998e-05,0.14774548
1.3762608e-15,0.0002448801,0.0014441044
4.7014187e-20,4.419632e-06,0.37230405
2.840599e-13,0.0013950684,0.022900816
1.7152248e-13,2.9715667e-07,0.20019837
3.86731e-13,0.36837202,5.4379544e-08
4.6337755e-13,0.00066678046,0.84813815
3.8734598e-09,0.006049426,0.94986326
3.1192643e-13,0.002194028,0.48599955
8.090764e-11,0.027117724,0.0024948558
4.510968e-11,3.65767e-05,0.3446362
3.2682331e-12,0.00016315108,0.053940747
5.9165124e-13,8.558005e-07,0.107193954
4.872178e-09,0.0037668685,0.00019980913
4.996428e-10,0.032882392,0.0030831192
5.590951e-06,0.042031176,0.019207269
9.313275e-09,0.026225066,4.658557e-06
7.380039e-08,0.004344677,0.17150801
4.2942948e-14,2.0645618e-06,0.14954624
1.2176579e-09,0.0032626821,0.48965004
2.2540014e-13,1.8123069e-06,0.055362795
1.3041987e-11,4.318861e-05,0.2962285
4.729984e-13,9.509772e-05,0.19641177
1.6562512e-11,0.0007767418,0.003751901
2.6560045e-13,0.00094502105,0.16315006
1.0866757e-13,1.0078583e-05,0.4619884
2.1801707e-16,4.09332e-09,0.013211658
1.0152995e-09,0.00069733197,0.00056198606
3.6867175e-16,3.1343122e-06,0.26380816
1.3961585e-16,2.377148e-05,0.6007816
1.891124e-10,0.21114567,0.0040704682
5.3941684e-14,3.854021e-06,0.7268067
1.6683446e-10,4.802508e-07,0.9900445
2.8583103e-10,0.0007427591,3.321008e-05
1.2279975e-12,0.00022546815,0.07877862
4.0987394e-10,0.105403654,0.038590122
2.8886721e-11,0.00027216345,0.2098034
1.9582955e-13,0.0007044053,2.8028151e-05
2.4143812e-05,0.0609527,0.002564441
7.509327e-11,1.6115218e-05,0.0028804906
1.09617115e-08,0.0006898988,1.343251e-09
6.8154736e-18,1.3404261e-08,0.02883076
0.00026378653,0.018065998,6.84444e-05
8.272905e-11,0.014024948,3.7072152e-09
6.551206e-13,2.5332972e-06,0.004847139
2.5460068e-08,0.32002184,1.0038121e-06
4.271683e-10,0.0031436894,0.4138816
5.529429e-12,0.03853154,0.1609462
9.3444745e-11,0.0015917526,0.0009599755
5.616701e-11,0.005539634,0.008465677
4.9975356e-13,1.00712705e-05,0.02658606
2.4695032e-14,6.3259486e-06,0.33651808
1.2593745e-12,0.0005465895,0.0023410644
2.4283422e-19,5.422217e-07,0.6024684
1.2851019e-10,0.20220989,2.5615554e-07
2.6270132e-14,0.0008226548,0.07072003
3.5107838e-17,1.005046e-08,0.09256807
3.6710357e-08,0.00041291717,2.7554552e-05
3.1841304e-05,0.033236638,3.6124447e-06
2.5144737e-12,8.024219e-05,0.123616256
1.4850166e-11,6.410424e-05,0.97407573
1.8594952e-13,0.010282263,1.334795e-06
3.6945935e-13,0.00010235703,0.00017258934
4.6045345e-09,0.2561195,3.2328992e-06
8.210248e-11,0.0010912805,0.007985739
4.4226492e-10,0.42601436,0.00060679327
2.0648248e-09,0.0014515683,0.0005052239
7.514047e-13,0.12773913,2.1088995e-07
1.1497033e-14,4.170243e-08,0.0036036065
3.5443957e-11,0.0006520585,0.091867596
0.4385848,0.00783424,0.00039150155
0.00029980464,0.0010508667,0.0027889938
1.2337435e-14,0.00025090505,7.9755085e-07
