0,1,2
5.0197973e-06,0.8308803,1.1309983e-05
1.2936151e-07,0.5471167,0.00017693128
6.865281e-06,0.8052661,3.6294943e-05
9.3710824e-08,0.94197166,2.885662e-07
4.4250853e-11,0.0019968695,2.1491833e-05
6.8265077e-10,0.18633124,0.000113703754
6.7648295e-07,0.23899546,0.00025760208
1.7835154e-08,0.6071612,8.147257e-06
2.750722e-08,0.999196,9.698395e-09
1.1046888e-07,0.466389,0.00012031118
3.581028e-07,0.40296122,4.3666438e-05
6.3928175e-11,0.7135749,5.6418443e-08
3.428251e-06,0.9770677,1.0713303e-07
1.1404727e-08,0.56046945,8.590439e-06
7.7751783e-10,0.99974483,2.6750572e-11
9.273692e-06,0.963221,3.207201e-07
3.1721438e-11,0.6130128,6.012897e-06
6.923628e-07,0.9901522,1.042891e-06
6.5258408e-09,0.0071853194,0.00026971693
1.838233e-11,0.03268318,9.378444e-05
1.8935587e-08,0.70571625,4.012864e-07
1.7045744e-08,0.37180692,3.138293e-05
9.648597e-09,0.99392277,1.4536401e-08
1.2836007e-07,0.794843,3.3572542e-07
1.9322623e-07,0.8003138,8.114101e-06
2.5185537e-08,0.13409407,0.00040848684
1.6245063e-09,0.9857266,1.14400205e-08
5.507712e-09,0.8152999,5.564597e-07
4.3467145e-07,0.9986375,3.4602596e-09
3.2273358e-06,0.8378642,1.1141949e-05
6.691784e-08,0.6270566,2.5739422e-05
2.8483993e-05,0.68795013,5.1931333e-06
2.3598836e-06,0.2395754,0.0013325936
1.7397389e-09,0.02043081,0.00060262374
7.525582e-07,0.9902957,1.0372225e-08
2.060897e-06,0.28399172,0.014867043
4.386495e-08,0.6224942,2.8960633e-06
0.044310637,0.7451079,8.9344816e-05
2.1177151e-05,0.2526839,0.00014651648
8.229979e-06,0.81469077,1.4191932e-05
5.4375056e-09,0.00030343793,0.0023094104
1.0296338e-08,0.42457584,3.056151e-05
2.1889882e-08,0.8388548,4.471951e-06
6.097473e-08,0.9989386,9.347974e-10
1.0007267e-06,0.97820973,2.4038043e-06
3.5187218e-09,0.13962774,8.22946e-05
1.8758373e-11,0.99987066,9.50902e-12
9.220414e-08,0.50453466,3.2291864e-05
2.0076243e-09,0.9895872,4.2852052e-10
3.4323544e-10,0.9985545,5.1715944e-11
1.732579e-06,0.9959037,1.9506322e-06
1.5773134e-06,0.8876609,1.1083185e-05
0.0035942786,0.026797665,3.1237487e-06
0.0002080544,0.9693888,6.48599e-05
0.0009478024,0.9619124,0.00020980425
0.00028463054,0.9562327,7.1388444e-05
0.00014929732,0.9493448,9.3616094e-05
0.0005016759,0.59413874,0.0015950387
1.3018584e-05,0.9963904,9.552663e-09
