0,1,2
0.064935744,0.098323695,0.66270363
0.0033186686,0.0025703486,0.8123708
0.008040129,0.7463693,0.0071202624
0.096769564,0.3324017,0.07117183
0.005598891,0.047532685,0.53288746
0.357074,0.048246514,0.5530094
0.30083236,0.9826247,4.069947e-05
0.0069268886,0.89709383,0.0012497451
0.038015496,0.026332462,0.7526496
0.0009449135,0.92925984,1.0677481e-05
0.05509985,0.19480522,0.13755815
0.026847728,0.8730339,0.0011292106
0.03521218,0.9231363,0.00017881044
0.00082140265,0.27514192,0.039540157
0.018437672,0.06679176,0.1574181
0.8611028,0.06297691,0.13673289
0.02278206,0.06316993,0.85109955
0.021542,0.41185942,0.3326969
0.016006833,0.10117198,0.3754204
0.002942523,0.11444218,0.52953833
0.53685313,0.004362875,0.8209529
4.3212054e-05,0.0018705693,0.40219882
0.09022084,0.12133912,0.41421714
0.04486955,0.010438425,0.7385484
0.0008875507,0.023137655,0.3198063
0.15619358,0.17950453,0.02438585
0.30032036,0.80617446,0.08775822
0.49786115,0.42057064,0.013053916
0.009180967,0.87495095,0.00011330944
0.18101506,0.89800024,0.03252033
0.7428254,0.3048696,0.60485846
0.005166689,0.8970385,0.0009021728
0.009643589,0.21551508,0.63491786
1.8125773e-05,0.0010679985,0.94139224
0.1293505,0.16534153,0.0376376
0.010823058,0.2769022,0.23806725
0.04555045,0.9751726,0.0027215146
0.002402645,0.0752325,0.21785727
0.001072784,0.03344387,0.18747576
0.28041932,0.09914445,0.31402838
0.0005668652,0.93410724,0.0001655435
0.00073708146,0.90040267,0.00043865418
0.17482504,0.05366307,0.7175187
8.307336e-05,0.047144715,0.39175722
5.677901e-05,0.0011454113,0.7549399
0.0038930268,0.0060145296,0.57108027
0.1424178,0.0006421085,0.8883504
0.5611231,0.47313762,0.12984115
0.1231577,0.053406823,0.56859624
0.39089245,0.056182094,0.6340029
0.3418921,0.045468934,0.742
0.54846346,0.41955388,0.34028926
0.36140227,0.53407896,0.353643
0.35019433,0.514481,0.36057225
0.3495856,0.5129173,0.36122927
0.36779472,0.45742583,0.5005242
0.35794187,0.43581128,0.4348377
0.3672792,0.780193,0.040591925
0.0101826545,0.082263574,0.1823407
0.007828971,0.6207248,0.08161662
0.00033881192,0.93035716,0.00054710056
0.00036686906,0.20294032,0.04994982
0.069811694,0.047928058,0.530114
0.15515074,0.72647816,0.29610038
0.112329125,0.63668007,0.08018295
0.0038446854,0.25597355,0.08921281
0.07718264,0.021022229,0.55358946
0.22878233,0.62464446,0.062685184
0.14075658,0.8604394,0.003112754
0.0013245158,0.2910102,0.119855225
0.13791892,0.6522977,0.43248865
0.0862895,0.6697854,0.38192412
0.29786122,0.8531996,0.00614557
0.059257284,0.21678306,0.18535084
0.2030349,0.14904034,0.3425629
0.18839067,0.026572984,0.9718919
0.12908016,0.89230484,0.019619735
