,AUC,AUPR
0,0.9433165886026541,0.908870982222575
1,0.9783640124902419,0.9667208621137737
2,0.985035206869633,0.976863022592548
3,0.9710545667447307,0.9549375653269102
4,0.9704927790788447,0.9558285157704329
5,0.9584222482435598,0.9365961363964258
6,0.9830172131147541,0.97196443331246
7,0.9828115534738485,0.9736923434029136
8,0.9545232240437158,0.9284516458456219
9,0.9870405352684144,0.978182410222355
