,AUC,AUPR
0,0.5,0.6049180327868853
1,0.9600549633753915,0.8895926207650322
2,0.9569194673375337,0.8926820850740131
3,0.9809723714433906,0.951186588702273
4,0.9825937870146416,0.9501910385437777
5,0.9112094113981175,0.7759177538311717
6,0.9851843077023626,0.9482545156461234
7,0.9798013761133472,0.9436914923452603
8,0.9864895017850567,0.959187427038196
9,0.9435688426537222,0.852941438586337
10,0.5,0.610304449648712
11,0.9845257949383517,0.9590274816615705
12,0.9897014760817682,0.9725819277125691
