,AUC,AUPR
0,0.9493296135199843,0.9462416820923095
1,0.9700247630286883,0.9658653701619987
2,0.9677297156431539,0.9630290997266548
3,0.9714597191729698,0.9697549473625388
4,0.9577882645104308,0.950100919775637
5,0.9459093244343215,0.9483484950115484
6,0.9610085126341593,0.9533839104905457
7,0.9678897956669787,0.9640062822388922
8,0.9528714971063051,0.950012498816862
9,0.9692458964492718,0.9657088862613323
