11,DB00115,DB00182,0
12,DB00115,DB00184,0
16,DB00115,DB00191,0
17,DB00115,DB00197,0
18,DB00115,DB00198,0
22,DB00115,DB00210,0
30,DB00115,DB00231,0
36,DB00115,DB00245,0
38,DB00115,DB00251,0
42,DB00115,DB00262,0
45,DB00115,DB00274,0
50,DB00115,DB00284,0
51,DB00115,DB00291,0
55,DB00115,DB00297,0
62,DB00115,DB00309,0
77,DB00115,DB00351,0
78,DB00115,DB00352,0
79,DB00115,DB00356,0
80,DB00115,DB00358,0
82,DB00115,DB00361,0
89,DB00115,DB00369,0
97,DB00115,DB00380,0
103,DB00115,DB00391,0
109,DB00115,DB00402,0
113,DB00115,DB00419,0
115,DB00115,DB00422,0
117,DB00115,DB00424,0
118,DB00115,DB00425,0
120,DB00115,DB00427,0
134,DB00115,DB00460,0
135,DB00115,DB00461,0
136,DB00115,DB00465,0
145,DB00115,DB00491,0
150,DB00115,DB00499,0
154,DB00115,DB00518,0
162,DB00115,DB00530,0
164,DB00115,DB00533,0
165,DB00115,DB00535,0
169,DB00115,DB00545,0
171,DB00115,DB00548,0
174,DB00115,DB00552,0
180,DB00115,DB00568,0
181,DB00115,DB00572,0
184,DB00115,DB00580,0
193,DB00115,DB00605,0
203,DB00115,DB00631,0
205,DB00115,DB00640,0
206,DB00115,DB00642,0
221,DB00115,DB00672,0
222,DB00115,DB00674,0
225,DB00115,DB00684,0
233,DB00115,DB00704,0
237,DB00115,DB00712,0
243,DB00115,DB00724,0
245,DB00115,DB00731,0
252,DB00115,DB00744,0
256,DB00115,DB00749,0
259,DB00115,DB00755,0
266,DB00115,DB00776,0
267,DB00115,DB00778,0
270,DB00115,DB00783,0
271,DB00115,DB00784,0
272,DB00115,DB00795,0
294,DB00115,DB00843,0
297,DB00115,DB00851,0
306,DB00115,DB00880,0
320,DB00115,DB00927,0
321,DB00115,DB00928,0
325,DB00115,DB00943,0
326,DB00115,DB00947,0
347,DB00115,DB00989,0
349,DB00115,DB00991,0
357,DB00115,DB01006,0
358,DB00115,DB01007,0
359,DB00115,DB01008,0
360,DB00115,DB01009,0
362,DB00115,DB01014,0
363,DB00115,DB01016,0
377,DB00115,DB01041,0
379,DB00115,DB01043,0
387,DB00115,DB01060,0
388,DB00115,DB01062,0
390,DB00115,DB01067,0
391,DB00115,DB01068,0
396,DB00115,DB01079,0
399,DB00115,DB01082,0
403,DB00115,DB01099,0
405,DB00115,DB01105,0
412,DB00115,DB01127,0
414,DB00115,DB01129,0
415,DB00115,DB01132,0
431,DB00115,DB01177,0
449,DB00115,DB01206,0
451,DB00115,DB01212,0
453,DB00115,DB01216,0
464,DB00115,DB01240,0
467,DB00115,DB01250,0
469,DB00115,DB01252,0
470,DB00115,DB01256,0
471,DB00115,DB01259,0
472,DB00115,DB01261,0
473,DB00115,DB01262,0
481,DB00115,DB01296,0
484,DB00115,DB01337,0
504,DB00115,DB01454,0
505,DB00115,DB01544,0
509,DB00115,DB01559,0
512,DB00115,DB01577,0
516,DB00115,DB01590,0
519,DB00115,DB01598,0
520,DB00115,DB01600,0
523,DB00115,DB01611,0
526,DB00115,DB01628,0
529,DB00115,DB02546,0
535,DB00115,DB04165,0
541,DB00115,DB04835,0
543,DB00115,DB04845,0
545,DB00115,DB04876,0
546,DB00115,DB04878,0
548,DB00115,DB05265,0
576,DB00130,DB00182,0
577,DB00130,DB00184,0
581,DB00130,DB00191,0
582,DB00130,DB00197,0
583,DB00130,DB00198,0
587,DB00130,DB00210,0
595,DB00130,DB00231,0
601,DB00130,DB00245,0
603,DB00130,DB00251,0
607,DB00130,DB00262,0
610,DB00130,DB00274,0
615,DB00130,DB00284,0
616,DB00130,DB00291,0
620,DB00130,DB00297,0
627,DB00130,DB00309,0
642,DB00130,DB00351,0
643,DB00130,DB00352,0
644,DB00130,DB00356,0
645,DB00130,DB00358,0
647,DB00130,DB00361,0
654,DB00130,DB00369,0
662,DB00130,DB00380,0
668,DB00130,DB00391,0
674,DB00130,DB00402,0
678,DB00130,DB00419,0
680,DB00130,DB00422,0
682,DB00130,DB00424,0
683,DB00130,DB00425,0
685,DB00130,DB00427,0
700,DB00130,DB00460,0
701,DB00130,DB00461,0
702,DB00130,DB00465,0
711,DB00130,DB00491,0
716,DB00130,DB00499,0
720,DB00130,DB00518,0
728,DB00130,DB00530,0
730,DB00130,DB00533,0
731,DB00130,DB00535,0
735,DB00130,DB00545,0
737,DB00130,DB00548,0
740,DB00130,DB00552,0
746,DB00130,DB00568,0
747,DB00130,DB00572,0
750,DB00130,DB00580,0
758,DB00130,DB00605,0
768,DB00130,DB00631,0
770,DB00130,DB00640,0
771,DB00130,DB00642,0
786,DB00130,DB00672,0
787,DB00130,DB00674,0
790,DB00130,DB00684,0
798,DB00130,DB00704,0
802,DB00130,DB00712,0
808,DB00130,DB00724,0
810,DB00130,DB00731,0
817,DB00130,DB00744,0
821,DB00130,DB00749,0
824,DB00130,DB00755,0
831,DB00130,DB00776,0
832,DB00130,DB00778,0
835,DB00130,DB00783,0
836,DB00130,DB00784,0
837,DB00130,DB00795,0
859,DB00130,DB00843,0
862,DB00130,DB00851,0
871,DB00130,DB00880,0
885,DB00130,DB00927,0
886,DB00130,DB00928,0
890,DB00130,DB00943,0
891,DB00130,DB00947,0
912,DB00130,DB00989,0
914,DB00130,DB00991,0
922,DB00130,DB01006,0
923,DB00130,DB01007,0
924,DB00130,DB01008,0
925,DB00130,DB01009,0
927,DB00130,DB01014,0
928,DB00130,DB01016,0
942,DB00130,DB01041,0
944,DB00130,DB01043,0
952,DB00130,DB01060,0
953,DB00130,DB01062,0
955,DB00130,DB01067,0
956,DB00130,DB01068,0
961,DB00130,DB01079,0
964,DB00130,DB01082,0
968,DB00130,DB01099,0
970,DB00130,DB01105,0
977,DB00130,DB01127,0
979,DB00130,DB01129,0
980,DB00130,DB01132,0
996,DB00130,DB01177,0
1014,DB00130,DB01206,0
1016,DB00130,DB01212,0
