,AUC,AUPR
0,0.9083319092070465,0.6546548840394693
1,0.972935615235952,0.876407360090889
2,0.9681068448316661,0.8645609276172717
3,0.9722434036920208,0.8610512903142857
4,0.8712293368682081,0.46050283499351113
5,0.8954694863569759,0.5384089688648181
6,0.9456907174654626,0.7472961012713741
7,0.9552662181495112,0.7915997929164897
8,0.8539133858267718,0.4489798282194033
9,0.963001040411784,0.8048505402900058
