,AUC,AUPR
0,0.9738999828175868,0.9649943856448235
1,0.9652364283335272,0.9563806059714974
2,0.9763492211587246,0.9702108190687037
3,0.9811245609194394,0.974785092828233
4,0.9788219158243565,0.9722642629683154
5,0.9731951073168327,0.9652003062430861
6,0.9786817637342085,0.9723167109398512
7,0.9733024423647568,0.9628407039532969
8,0.9766268581474424,0.9701999584041413
9,0.970161774975619,0.9575364682636704
