,AUC,AUPR
0,0.973852537080406,0.9553138957150074
1,0.9754025761124122,0.9586150235318749
2,0.9605272443403592,0.9241941805550332
3,0.9746607338017175,0.9530982071356167
4,0.9714371584699454,0.9449076957047713
5,0.964005737704918,0.9356846502900805
6,0.9739017954722874,0.9533827755148596
7,0.9677629976580795,0.9405140292841706
8,0.9783784543325527,0.962550264519634
9,0.974754447565543,0.951968603314311
