,AUC,AUPR
0,0.971495576857222,0.8465547230933926
1,0.9738336585480698,0.856249580369012
2,0.9675437378040106,0.8484141661560769
3,0.965479744561415,0.8011862625360308
4,0.971149073257709,0.8197823798919859
5,0.965410081265618,0.7932727792577708
6,0.9676218451922606,0.8194268496674536
7,0.9609124367695796,0.7774296005207061
8,0.9705428887374818,0.837807125854689
9,0.9725992413747837,0.8213728785390441
